533.225195,18.448349,744.038968,65.853054
883.037485,8.543425,316.658019,33.145264
550.502965,16.128332,94.932942,54.013415
738.519052,12.286581,360.960689,48.080253
878.527734,19.497604,52.991078,34.451199
410.929020,19.997226,892.464353,51.672301
499.186404,12.146731,413.272717,32.580062
497.610261,18.820030,78.666652,29.388759
267.904309,7.533714,434.494413,24.838678
253.983448,16.450540,685.192681,22.225101
156.973848,18.444545,822.222636,56.059131
171.113370,10.249227,564.871237,37.632391
601.774925,14.377035,706.430337,31.579649
522.826377,7.074307,419.393991,38.643041
970.515329,8.595591,489.230198,21.472873
895.619002,14.957429,322.066774,57.901341
327.197348,5.516168,231.047983,22.306779
576.151285,18.611163,826.461084,37.889331
449.953727,16.205917,555.304434,22.794313
289.529683,10.511731,763.366750,48.645770
739.085724,6.292689,871.828785,14.945109
220.320510,19.973929,823.383538,48.893085
908.873948,6.193855,104.772687,32.212695
813.411748,6.585115,763.136763,50.649690
387.479971,7.822804,999.736875,23.520863
513.196748,19.618332,155.130276,38.821655
275.930219,11.237385,487.730722,46.107803
320.649141,11.417180,631.502932,21.477710
847.776414,16.841529,935.239978,64.613867
273.617829,18.182259,656.084898,26.497054
394.681831,17.000815,467.798487,53.685365
527.392099,16.854304,620.762149,42.596693
529.253149,12.873210,928.743366,20.332801
715.463219,7.038295,704.211565,53.350576
130.835621,12.060278,349.114530,23.886307
457.352961,18.055032,160.056348,64.556769
540.174706,18.114663,911.303211,31.249173
487.911514,17.124242,95.202702,25.946858
967.315568,6.668535,123.898644,12.128245
410.563526,16.706492,405.022978,45.487194
914.747624,17.251543,939.153755,53.652809
281.153294,9.268114,929.450389,28.081483
443.238783,6.115708,749.202277,27.624948
134.870625,7.442404,974.332758,48.843587
528.438581,6.865563,830.253814,17.562441
879.945941,17.818643,672.633374,35.278589
211.868672,16.660947,543.357362,22.236801
513.458698,19.827772,116.795632,56.156734
540.213756,6.786861,214.979315,26.148329
921.473565,15.047541,581.424240,21.269916
58.345419,14.490407,495.194998,59.461341
851.532452,19.938098,945.732532,33.674270
90.996024,11.159741,495.913179,26.838976
209.219902,17.019697,625.025163,24.731177
669.214275,17.973123,467.199647,39.546313
628.484871,17.516651,369.318994,42.993038
164.253151,14.928750,98.694422,40.922088
79.409287,5.776023,819.998405,53.589975
926.904408,7.268702,205.785990,28.360384
123.195765,18.945310,402.223723,54.165325
111.778431,12.580133,445.825068,48.473130
96.774953,14.941277,800.097641,56.040337
660.214475,14.061327,793.593760,62.914542
456.733066,19.954335,229.348157,51.243846
971.018940,7.155999,79.365626,26.765896
644.830685,8.013495,159.299650,37.791143
694.942158,10.782628,404.561010,48.155913
338.515313,10.423295,766.500243,40.874648
987.489880,17.544628,359.840322,31.821368
515.779194,12.430907,219.268675,58.205518
524.163007,17.418278,708.889452,45.340902
151.346745,8.656349,627.799254,42.479232
80.503564,11.333304,925.115705,18.358856
746.181936,17.688547,851.660410,23.390961
386.705573,7.851013,324.268742,15.962252
562.245208,12.989091,522.893049,52.220075
57.502475,17.772637,173.084843,40.704451
932.688788,14.593771,315.501676,43.977435
794.859046,13.980627,738.689835,56.691145
370.617893,13.124882,283.597662,45.051791
224.951400,16.445197,673.357019,26.676581
568.108377,17.458244,704.586060,49.350651
562.822601,16.630477,776.873600,28.265362
507.228564,17.932776,265.592429,50.748503
836.188479,7.327126,326.589467,27.237201
457.868848,12.618515,247.399689,38.247810
107.864144,15.611730,251.787706,30.381922
211.354140,15.723294,699.179895,62.802548
348.147924,8.270065,106.372354,42.759017
842.595430,11.749830,325.657997,61.607119
494.308410,15.210059,477.102627,35.838157
232.101511,17.493285,239.924538,41.541435
837.418306,12.635996,375.312358,19.167462
918.437335,5.055121,347.049111,48.292425
454.320991,19.246667,958.139097,44.746851
489.433135,13.321708,306.087504,38.234905
565.115129,14.307271,344.773343,58.480280
605.521964,14.269535,239.481978,50.499067
565.884360,12.317551,747.389993,33.499843
989.948326,6.065036,826.205390,44.648906
729.215151,7.557377,587.882457,48.459577
738.007046,14.963307,181.027930,40.250249
277.382907,16.564300,64.650958,64.512263
430.083562,18.967544,223.436308,26.508419
841.376498,6.364573,814.853248,46.970174
694.364576,18.882439,943.726467,66.477921
655.622584,10.067475,570.213311,47.692915
234.190767,5.097584,769.178476,11.443224
127.776466,13.196947,86.212286,48.397460
603.544220,13.778778,779.191984,49.397444
550.943005,5.450879,607.162317,53.518963
254.289321,16.526178,194.181217,50.048270
617.455419,18.245217,118.210383,30.758737
934.060300,14.298522,515.824588,50.924180
203.076646,5.175818,328.986539,36.614304
503.370105,8.096693,641.240099,23.397134
231.589270,9.490753,321.214626,30.297792
53.990174,10.043983,580.015084,48.097182
52.044391,9.814867,55.634114,27.105329
869.601498,13.187944,833.178857,58.427546
128.541749,6.773416,858.688943,16.028285
846.102301,19.278652,95.286844,61.291374
164.079903,18.697370,133.757226,48.028357
373.631693,13.995476,51.133376,45.164472
339.489685,12.820279,71.793370,18.552203
844.520356,19.819488,781.355259,31.175982
393.267818,6.403450,254.312386,25.437603
444.940747,18.008163,412.364465,39.848946
800.797318,9.688772,194.184222,30.900706
546.628074,17.327559,80.459795,61.022523
322.628011,15.219495,823.202181,49.774110
821.044243,11.388746,499.828093,54.496723
416.838170,7.807020,587.342345,27.150167
374.161145,17.910136,142.441670,25.809151
404.726322,14.327720,253.394409,38.927432
581.452611,12.113107,703.047996,39.378865
339.617075,19.750850,337.172576,26.620813
421.397488,13.148136,560.279405,57.772393
998.993765,5.065721,308.420021,14.130523
538.592901,14.539363,754.047507,20.624393
854.579178,18.307461,73.463848,67.745250
963.140551,16.150488,547.261361,32.236388
948.435253,9.328552,805.267424,43.102272
568.083039,15.844467,899.013474,35.091162
453.450853,18.454722,952.170783,65.558112
78.603863,13.972835,346.062569,56.641867
560.572912,18.524874,945.103391,37.283579
875.358745,9.039678,711.190835,31.563282
189.925131,13.516780,690.218336,26.680147
817.095074,16.835247,405.828190,32.051578
480.836711,5.245734,895.731772,10.691591
772.710537,6.045515,427.982718,26.521922
934.995889,18.707653,828.811294,47.173685
583.775572,13.775139,637.082773,62.477254
178.082981,18.256257,814.664824,67.274067
634.006243,7.178300,775.206971,28.092528
655.414449,5.732685,380.288254,50.496999
727.511299,12.198151,283.220768,21.046692
195.908612,15.915279,414.301806,50.702399
401.580649,12.462193,323.324150,27.230753
347.445160,8.902874,737.216260,48.496696
559.426516,8.400479,857.023537,40.252110
339.162524,14.712706,420.314241,36.389144
536.597494,19.541409,368.157727,48.241060
818.758788,9.034300,957.982692,43.792012
839.126633,7.149438,957.692026,13.751253
116.214079,10.848942,318.616740,54.666369
626.670490,11.636152,725.403428,23.129069
447.251670,16.913307,843.404069,36.765159
171.322722,15.289682,73.524479,41.911028
515.886725,14.949861,424.655018,48.314496
422.660266,9.534814,452.699978,58.616086
629.367352,14.816106,462.985838,48.927162
280.114761,18.288022,313.027156,24.426820
345.249026,15.088910,247.257607,33.630804
269.594608,11.454884,610.312330,61.308010
966.661592,15.211753,916.011450,56.746065
903.234887,16.967930,157.316019,38.290046
114.627347,18.700389,125.271216,26.906114
801.159365,5.055282,207.454938,48.597448
547.925770,12.469104,693.797221,20.810754
373.901479,19.645108,962.530269,28.185117
486.850141,10.459703,196.933675,56.706119
769.223740,12.414109,585.031070,53.281215
883.468496,15.905856,824.521775,40.552445
500.149423,5.401557,710.285138,29.433548
166.136886,5.761409,722.290615,27.879767
972.021874,13.435772,568.696230,45.958632
208.538539,8.876292,201.587174,53.521065
611.452530,15.760620,99.149116,52.963775
916.924434,12.864420,467.031269,61.317314
101.022299,10.370032,936.988262,44.500639
952.663425,8.519275,151.662089,32.448237
886.789617,17.864422,95.188324,52.221385
113.694982,18.835013,403.501629,55.019497
262.502265,6.606386,276.482443,27.003955
810.310143,19.061562,516.843069,60.308733
169.051838,16.692718,982.380120,44.086264
319.148264,16.123123,269.905571,49.859110
252.813711,5.268298,372.268253,34.062414
844.085787,11.511606,165.506141,51.195982
801.463545,19.185734,277.178158,60.553811
257.239439,13.555539,312.032312,43.371641
233.542788,14.572092,844.239394,28.798402
545.121960,11.611764,964.248816,23.364381
451.585036,14.118219,85.320372,38.171281
162.477886,19.697129,734.171462,63.294900
707.936899,18.845677,358.453112,38.516317
506.710783,15.252289,972.521834,64.999177
557.547475,5.589838,853.875614,29.953727
862.564015,9.289432,301.753468,51.696246
800.178899,18.088979,315.730304,30.443375
98.570577,5.068579,298.282839,42.195249
704.917669,9.235873,315.645862,31.634108
990.179167,12.777427,803.216907,50.278101
116.128847,18.104069,971.346975,32.524980
426.096064,9.793171,977.766186,55.094272
169.893689,14.077759,946.297199,42.461440
962.360582,10.258242,343.058347,53.670968
87.234122,10.253520,926.174577,19.847940
730.249000,7.678913,904.977013,48.642500
633.196515,12.656090,791.392679,38.373102
224.710857,16.056475,170.154640,39.055860
275.146691,18.377017,648.283697,35.782215
619.580113,16.690023,515.167083,62.538943
790.231184,7.505969,58.464074,42.387110
153.689719,12.419762,235.614695,25.601416
471.890701,10.167841,632.349128,16.830410
782.647831,11.684758,611.676160,49.432425
476.651680,17.502254,935.387384,46.588804
923.524403,10.930662,403.733619,45.886966
636.865038,19.885525,973.069727,62.271695
301.654829,13.184985,551.551187,54.571076
991.276464,19.591705,550.372912,33.986549
992.978980,18.483239,91.872737,61.230365
864.308572,16.129305,970.100269,36.774229
562.018516,5.256456,162.671554,54.749541
565.919493,16.843956,257.739898,56.353739
886.374726,18.104491,235.948792,64.330047
288.626717,17.643220,769.826290,40.040738
544.266491,13.722504,766.900555,44.122902
532.302454,12.326245,335.319280,61.834270
922.865692,5.803671,705.972017,46.467580
955.780952,10.473366,972.336392,46.786240
334.241784,15.690175,161.370465,42.508509
871.345064,11.597363,703.263425,25.127921
589.713390,13.480308,766.321793,48.420323
481.811430,11.484601,620.455459,52.125550
83.214812,6.396554,915.522227,22.867747
317.874002,5.116474,527.343715,44.960905
688.914784,11.511226,352.889395,42.299359
761.814438,19.282647,689.545884,65.047589
830.982841,12.875882,446.070701,58.918537
947.535566,17.128812,483.401417,60.200630
182.532119,16.640768,889.088867,46.010552
228.552404,12.721826,346.618872,57.861438
885.132608,7.351071,928.515305,41.331246
674.213653,7.417528,319.343145,15.668634
527.708895,15.408469,145.078425,31.809963
893.030739,5.507759,740.797202,48.680430
806.408893,6.997602,792.376542,31.547420
670.448633,5.100755,609.411668,21.520688
546.442998,11.200900,683.339884,41.348745
580.176046,16.923688,437.516633,35.711890
204.302550,18.887907,253.955418,35.123343
224.368754,13.788392,633.937117,54.356256
694.113080,11.086695,216.735000,60.015879
548.759176,5.107572,114.001107,41.966121
115.113643,19.542243,893.632180,39.317528
226.773413,18.970599,369.960635,55.009073
472.544682,12.618637,840.219597,41.871575
444.598342,19.916786,488.163583,56.342590
273.921275,6.668261,811.942121,16.238203
555.750849,15.573762,373.391396,50.197443
928.002003,13.785427,416.122134,42.499206
660.826581,8.148068,975.460682,48.308967
521.561404,10.963405,756.754377,51.002004
460.364907,15.385231,965.629297,26.523227
745.747237,7.779570,421.390503,35.660089
88.324399,11.023384,445.832779,51.476580
257.284461,5.448138,907.106928,24.648438
956.023728,6.272064,349.546988,47.448509
547.224567,8.832058,232.033927,46.418347
862.645643,14.591515,268.844453,36.548141
385.628428,8.640848,210.164393,41.404251
548.857698,18.161609,414.317635,28.322421
116.939523,6.033609,564.211711,49.137869
524.114177,9.658426,785.747526,42.000990
479.046424,16.552199,556.602404,60.510692
718.450789,11.079081,600.788529,54.442655
372.051518,5.738627,373.684325,17.220045
660.510851,14.879906,690.269210,31.063003
623.493851,10.902436,692.855987,49.794377
237.206981,9.737968,751.959335,57.001105
781.030920,14.425995,659.295104,42.768242
664.703653,9.706889,589.063641,21.348783
722.101726,11.529349,616.560189,59.333590
398.380655,18.974994,646.400919,56.443426
443.353450,14.669727,96.318782,58.368132
587.911103,9.299486,870.159763,38.530759
61.547213,19.100826,157.031394,54.230395
280.884644,18.147806,60.451555,65.072388
613.673066,13.154227,616.081628,38.639411
401.138733,5.092366,215.613255,40.368590
219.563013,14.089829,969.422376,35.079758
313.208842,13.238116,477.141510,27.300596
898.676217,15.076405,417.142021,56.388417
223.120265,11.083049,530.736494,54.103645
831.868717,13.767707,777.628045,46.992331
68.401192,12.169964,667.361494,61.992465
143.622117,18.907728,979.103138,48.409034
528.602113,7.967695,88.838266,14.812363
573.892505,7.573966,961.500847,47.722875
193.790739,5.496434,226.666758,46.675040
60.033770,17.036828,672.871446,34.054972
582.179231,14.234757,881.566795,53.992662
279.428517,9.218052,466.037307,17.326239
159.353129,14.969922,244.065377,62.111119
161.812705,19.131442,571.783389,44.604765
991.771159,8.988259,238.337960,50.790258
503.794325,11.488648,497.574073,44.442179
581.514822,9.609724,444.326945,32.329037
198.047499,9.025193,528.706915,22.872614
514.188232,5.193164,177.141813,23.020194
228.936295,9.783955,53.745906,54.189067
461.155204,9.067290,204.593963,22.133602
383.770257,11.654815,759.725803,27.183291
118.109903,19.625935,331.691725,63.925842
887.089099,6.824163,365.152511,30.798777
233.721076,12.718356,55.159330,59.062767
99.221899,15.504291,489.681005,61.681821
779.603634,7.563876,157.625690,19.850499
481.990818,14.676149,944.738882,57.794258
123.111536,18.084597,483.755171,63.154928
81.284459,16.603934,542.898428,63.962125
807.823936,19.952506,426.827439,66.952852
118.506585,10.543692,543.552248,19.609849
742.468783,14.265841,536.411107,49.381900
290.931080,16.852602,591.742458,47.776423
172.708750,18.620838,926.743117,57.152148
752.654708,10.365793,845.833650,29.567206
280.644528,14.770364,610.770503,37.347295
748.885917,16.016231,628.651793,21.226294
369.143323,9.084832,285.321537,52.427176
669.838897,9.653411,492.742194,52.088162
72.895570,12.381314,551.709619,22.518941
293.826643,13.626013,400.255416,35.043832
845.014958,13.633489,418.937956,33.230286
553.242105,15.524310,303.505460,47.554967
585.293106,18.026529,912.425231,57.885212
529.773707,12.660839,143.028501,59.683796
384.128252,10.627628,454.843752,45.427305
87.356160,16.169106,184.272822,65.016724
277.062046,15.632440,552.657945,20.970921
62.924033,13.554008,685.723711,57.706329
837.208270,13.723612,377.880420,43.747677
181.847870,9.105091,822.308449,18.014252
283.854052,18.093179,303.394036,24.416515
290.385869,17.027160,991.040374,59.084022
829.192421,19.690395,155.987375,26.538486
62.512053,7.290213,840.767959,39.027776
572.941116,16.263148,176.926072,61.078449
898.286642,9.897529,583.014823,46.734301
489.311538,11.244009,182.793009,30.957755
793.952778,12.663266,312.962265,53.234399
345.228139,13.390802,884.818117,33.342280
277.552203,13.516052,516.838242,18.753794
541.644350,9.018581,348.992630,18.294017
849.334401,5.700786,993.809353,16.479774
434.366004,13.326416,683.172558,42.287406
982.332790,7.255707,166.432530,51.558439
497.743754,16.377099,352.286942,27.693083
393.346048,18.491773,982.208017,48.058567
796.795561,8.404402,176.144482,15.967802
515.165687,19.128954,841.781986,31.330173
193.184319,5.100377,608.027013,34.621659
889.664381,10.463802,221.758913,53.763783
640.962411,8.098495,902.308743,34.433098
428.025300,7.933901,889.274684,30.286587
70.894515,14.260231,891.484647,26.276177
912.501594,12.313761,741.109666,20.649889
760.433460,10.787742,710.275559,32.335203
249.644444,8.369565,660.240621,56.358274
254.921062,17.084688,819.876976,55.749696
118.073813,11.061554,928.278441,33.028146
638.946740,11.941061,650.659578,45.718785
142.187149,6.120989,877.946101,55.472944
868.316144,16.822292,921.568166,59.168082
475.348690,7.741699,504.333902,31.313531
380.007563,10.292004,809.537299,40.301919
296.971315,19.875506,961.272360,57.429351
110.641470,9.175672,161.299615,28.326414
842.935413,13.143813,536.379817,21.079504
239.167531,19.342565,464.181590,28.614621
222.833587,7.777102,122.145727,24.921757
611.250655,12.095794,464.677642,60.654951
936.284248,7.055796,162.362038,26.441921
373.899387,11.062563,774.318256,46.505294
320.104779,7.686668,93.325169,50.640658
867.891011,10.420689,438.626651,34.169803
647.785999,5.868384,731.438529,38.437720
592.582797,5.590268,397.282775,55.020667
229.800670,6.505490,294.392967,40.265137
731.998952,13.942718,955.818687,31.999408
230.970173,15.318443,988.297425,25.479737
742.445157,9.990645,148.582993,40.768105
144.846092,5.420208,174.948245,22.020430
752.214508,6.291345,958.009223,19.110994
313.790199,12.876118,655.912509,23.417995
351.609681,18.258724,506.869624,36.228248
360.627260,17.351080,823.186050,60.982189
789.019460,14.165718,920.649328,40.323125
601.141661,8.764233,434.396021,15.778099
192.860824,10.565319,184.146073,32.334731
62.173549,18.095611,249.246720,30.577087
248.186698,6.175661,109.429572,45.012102
472.841760,8.365653,469.524863,35.520095
476.806554,17.059547,62.621346,41.729122
565.864714,9.235786,437.237213,26.206995
384.666301,9.800375,939.363025,37.411577
251.272179,9.250387,838.348817,15.186434
379.407771,19.107328,481.906056,46.683275
638.966600,16.020171,80.741612,58.065569
548.265193,12.481241,430.093298,26.093533
580.069363,19.681413,700.125086,28.053766
425.987720,18.854201,420.921712,40.343993
197.865393,17.587988,799.287812,54.556334
946.659743,5.293432,359.388598,31.534637
884.247107,17.806901,156.522709,50.968126
195.532068,17.974317,630.871659,42.507086
499.917511,16.842220,68.541758,48.778912
794.649498,16.910622,341.903577,63.052021
118.710586,17.918691,393.375044,25.321823
930.316807,14.446991,708.007644,39.058943
215.212154,8.434280,854.976587,57.144580
247.222778,17.759969,609.332883,53.575793
994.237927,15.531661,124.741745,56.386649
616.678683,5.009461,413.228432,39.004367
836.763933,10.874661,640.474816,16.081763
628.572336,17.127960,902.792411,57.336284
977.745783,7.605203,433.192717,30.963956
921.265058,7.854340,315.158082,25.994814
303.719530,13.181525,546.136235,23.266113
506.013110,18.574469,731.010734,67.288633
107.613762,19.573653,930.511874,29.374723
74.598333,19.395567,253.489609,35.405364
317.608464,12.187851,555.221438,27.573052
593.613035,11.224891,281.999314,37.958690
690.485981,15.334028,654.157364,42.814457
120.455183,6.954984,341.771296,21.906975
948.362822,15.824697,567.930991,23.168486
312.021457,5.886774,408.087442,48.690661
350.939657,13.477743,661.839606,56.421141
235.016913,9.939132,689.795680,46.078073
428.316182,17.896056,447.493549,62.023446
824.740453,18.691352,237.577812,34.223797
63.925939,14.050582,242.463270,23.041183
660.380478,7.229215,247.127019,34.088408
518.762823,5.599912,408.118226,17.035465
834.491516,15.972719,982.370062,24.076346
879.438627,9.000838,143.002833,26.166908
326.449091,14.549051,974.140248,39.144521
566.269895,11.480628,934.592405,41.983271
681.430459,8.000133,549.459134,14.722786
60.234234,5.182499,446.884444,19.285548
158.021136,11.513828,534.496449,24.866394
184.186990,9.753341,341.930812,34.763782
746.881804,19.284116,526.688646,59.776230
785.943901,5.610857,173.338439,49.596302
178.022286,17.827535,264.980365,62.244759
386.719660,8.763521,162.407889,23.452465
586.872322,11.350848,51.309016,50.457174
408.012997,6.062798,69.700707,40.501051
722.175236,5.284209,333.117409,10.419651
295.880560,7.621037,754.329812,33.503736
955.416096,14.951801,707.279881,53.298351
301.325406,6.984160,511.568028,55.172623
812.305575,18.594403,328.058141,24.446450
856.725267,16.439687,936.775953,59.781497
810.674348,11.857164,74.226363,58.260322
628.169388,14.092313,513.308967,61.021754
319.041919,14.705186,513.555704,32.706686
990.915480,7.285194,207.138004,40.040052
695.793709,9.158161,854.759170,22.457287
644.632538,15.463008,805.540008,62.573556
985.697866,15.027648,73.397700,20.028452
895.068169,11.590791,977.291793,32.138534
127.214951,18.060225,123.143632,57.056296
474.180604,17.510229,720.581853,44.148685
482.207167,17.186977,596.015544,45.356893
336.268030,15.091547,492.797177,22.624013
868.437293,13.654606,551.956065,31.818794
946.460845,17.117042,573.997025,52.875269
670.633161,10.711048,221.128949,31.834076
592.092424,14.464245,170.000054,64.098937
92.181233,18.251887,397.383032,29.478609
713.344777,9.770460,839.235919,36.623703
658.214460,14.149326,139.084431,38.686037
632.469162,13.924839,446.991557,53.542725
429.905003,14.607800,145.377007,47.739599
290.834247,18.268556,844.504827,59.452794
124.555264,18.785505,227.404631,43.686293
494.206406,16.511259,531.371991,29.023493
703.078762,16.295582,468.745380,59.370897
434.487196,16.474537,213.056448,45.349048
190.274310,12.344155,489.108289,24.375268
796.591883,5.239351,101.549355,54.760439
110.602265,10.072417,213.896010,48.063044
100.977580,10.831246,957.951964,59.079307
64.028099,6.056070,778.332960,50.364870
445.724277,5.694838,251.598481,45.503325
558.818804,7.394732,809.409766,20.186452
480.545198,5.513636,370.859397,10.524862
449.377453,6.308576,238.512709,14.964994
511.107655,17.440111,931.243507,55.569678
810.226385,15.340016,527.167233,51.783625
142.275184,13.657529,78.034258,55.124259
803.149986,13.491164,77.890928,20.004619
952.454755,15.039011,78.430405,59.685804
819.172544,16.924981,623.843377,30.721761
395.082579,13.108287,942.863932,21.400166
458.552371,7.949057,420.013206,39.980703
778.044196,5.476994,150.850843,14.162026
330.705132,12.737955,414.758695,17.750235
532.817604,8.439194,232.089093,48.329386
938.300765,6.508174,120.987955,31.207277
105.637834,12.517716,298.226955,18.756933
659.062776,11.028892,312.815489,55.824253
383.556893,10.394547,883.446203,18.841095
112.756710,13.428842,760.287285,52.089776
236.917940,13.871371,156.292826,41.185752
853.624782,7.390224,941.573710,31.115199
97.398025,19.305252,665.919106,63.987182
236.727833,5.632874,594.512240,46.018117
387.721432,5.803881,205.086567,34.965886
633.737735,13.822682,835.677636,52.327092
974.704568,18.626601,412.303380,43.791368
355.474601,6.383359,197.670081,29.640906
608.683612,19.542950,361.749666,37.536945
797.319289,13.356780,860.254756,19.787861
328.225841,10.900604,140.656001,23.146166
641.551725,15.686601,355.113721,55.295292
877.854258,10.190858,888.445006,22.569247
452.458211,9.569495,820.143845,55.602335
644.654036,15.052092,420.513131,54.638339
162.471361,13.247343,364.418018,28.690477
690.313049,19.989263,286.954980,50.889714
339.071102,6.304768,951.172414,40.709846
620.790761,16.772639,664.037892,27.150640
453.280085,19.943356,581.383835,59.239578
489.250512,8.700001,161.581432,48.631398
756.223084,17.265117,460.200985,51.030067
488.162463,7.880760,571.291032,47.982469
603.127720,5.810743,615.465994,23.116128
212.008565,11.553833,873.027686,29.439456
350.959340,16.922592,206.004683,63.455812
290.575468,12.297080,635.768289,60.025608
691.558270,8.546923,216.301452,47.542528
316.931435,16.166841,193.718072,49.453547
181.042781,12.592142,772.655509,42.782656
561.971065,12.052386,854.228206,36.864471
993.473265,5.743466,453.629493,54.541793
271.904963,6.584354,999.138717,41.220593
127.719325,12.572060,469.810864,56.565075
556.661557,14.798165,516.218189,40.636167
335.030570,18.215166,772.537595,50.718464
375.191141,9.361363,837.123775,37.238003
497.532350,12.605344,403.172755,19.674803
131.187171,5.763965,71.078415,14.975528
984.423751,18.939539,506.050876,31.881892
667.692222,14.390497,66.250204,46.733571
281.781582,14.060257,791.632718,50.978427
855.078252,13.843822,67.907631,54.589650
659.488568,16.205174,536.883466,44.119477
735.536756,10.966762,551.549940,46.717653
741.627543,11.211297,320.688751,40.255081
945.814334,7.199646,684.075495,22.315700
673.648922,9.142735,157.250423,45.940717
858.767602,19.748770,262.468858,31.773222
726.245600,11.826698,529.172044,27.248498
655.230087,6.580767,85.294769,18.220553
350.013154,17.174497,201.387351,56.241996
509.954672,9.966090,811.011541,55.478942
349.017414,18.007163,226.799918,37.942580
654.536935,17.531712,327.907194,58.121713
651.820362,6.528015,737.461899,47.253829
257.037161,12.994825,770.626368,37.103659
658.531844,8.556527,253.220413,19.043117
468.832971,12.975451,545.535707,45.500585
915.052361,8.874993,523.584576,27.427304
908.909901,11.716990,313.155863,37.079646
820.896868,11.286603,725.635316,53.253225
374.603619,17.105551,64.698243,61.566988
755.405844,10.970514,137.807049,28.842030
195.992014,7.622715,199.972577,23.833860
200.929241,13.319023,834.660198,54.387037
196.336431,19.049381,765.824719,68.437366
258.611554,7.269198,55.343024,53.710166
754.282830,14.415529,228.624448,48.583272
627.880594,6.498553,935.465851,22.344985
195.399567,17.137508,398.140113,34.969285
733.868892,18.277729,697.257530,32.614923
972.690840,11.654480,835.173539,60.868716
871.327396,17.244441,433.951155,64.854327
